"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Number of people","Concentration"
"06","California","06097","Sonoma","2002","0%","","0","Concentration: (>10)"
"06","California","06097","Sonoma","2002","1%","","1,603","Concentration: (not-detected)"
"06","California","06097","Sonoma","2003","94%","","157,528","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2003","0%","","0","Concentration: (>10)"
"06","California","06097","Sonoma","2003","6%","","10,290","Concentration: (not-detected)"
"06","California","06097","Sonoma","2004","95%","","218,607","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2004","0%","","0","Concentration: (>10)"
"06","California","06097","Sonoma","2004","5%","","10,403","Concentration: (not-detected)"
"06","California","06097","Sonoma","2005","94%","","177,017","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2005","0%","","0","Concentration: (>10)"
"06","California","06097","Sonoma","2005","6%","","11,605","Concentration: (not-detected)"
"06","California","06097","Sonoma","2006","92%","","162,595","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2006","0%","","40","Concentration: (>10)"
"06","California","06097","Sonoma","2006","8%","","14,935","Concentration: (not-detected)"
"06","California","06097","Sonoma","2007","50%","","172,393","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2007","0%","","40","Concentration: (>10)"
"06","California","06097","Sonoma","2007","50%","","174,550","Concentration: (not-detected)"
"06","California","06097","Sonoma","2008","93%","","176,513","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2008","0%","","40","Concentration: (>10)"
"06","California","06097","Sonoma","2008","7%","","13,928","Concentration: (not-detected)"
"06","California","06097","Sonoma","2009","96%","","174,946","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2009","0%","","40","Concentration: (>10)"
"06","California","06097","Sonoma","2009","4%","","7,291","Concentration: (not-detected)"
"06","California","06097","Sonoma","2010","49%","","165,287","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2010","0%","","40","Concentration: (>10)"
"06","California","06097","Sonoma","2010","51%","","173,830","Concentration: (not-detected)"
"06","California","06097","Sonoma","2011","52%","","176,744","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2011","0%","","40","Concentration: (>10)"
"06","California","06097","Sonoma","2011","48%","","163,650","Concentration: (not-detected)"
"06","California","06097","Sonoma","2012","49%","","163,550","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2012","0%","","40","Concentration: (>10)"
"06","California","06097","Sonoma","2012","51%","","170,893","Concentration: (not-detected)"
"06","California","06097","Sonoma","2013","78%","","18,324","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2013","0%","","0","Concentration: (>10)"
"06","California","06097","Sonoma","2013","22%","","5,135","Concentration: (not-detected)"
"06","California","06097","Sonoma","2014","77%","","18,718","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2014","0%","","0","Concentration: (>10)"
"06","California","06097","Sonoma","2014","23%","","5,643","Concentration: (not-detected)"
"06","California","06097","Sonoma","2015","28%","","10,924","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2015","0%","","0","Concentration: (>10)"
"06","California","06097","Sonoma","2015","72%","","27,810","Concentration: (not-detected)"
"06","California","06097","Sonoma","2016","89%","","30,002","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2016","0%","","0","Concentration: (>10)"
"06","California","06097","Sonoma","2016","11%","","3,697","Concentration: (not-detected)"
"06","California","06097","Sonoma","2017","95%","","35,043","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2017","0%","","0","Concentration: (>10)"
"06","California","06097","Sonoma","2017","5%","","1,661","Concentration: (not-detected)"
"06","California","06097","Sonoma","2018","35%","","22,517","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2018","0%","","0","Concentration: (>10)"
"06","California","06097","Sonoma","2018","65%","","42,728","Concentration: (not-detected)"
"06","California","06097","Sonoma","2019","2%","","730","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2019","0%","","0","Concentration: (>10)"
"06","California","06097","Sonoma","2019","98%","","37,636","Concentration: (not-detected)"
"06","California","06097","Sonoma","2020","8%","","17,055","Concentration: (0-<=10)"
"06","California","06097","Sonoma","2020","0%","","0","Concentration: (>10)"
"06","California","06097","Sonoma","2020","92%","","184,276","Concentration: (not-detected)"
"06","California","06099","Stanislaus","1999","20%","","77,999","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","1999","27%","","108,100","Concentration: (>10)"
"06","California","06099","Stanislaus","1999","53%","","212,000","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2000","99%","","182,371","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2000","1%","","1,219","Concentration: (>10)"
"06","California","06099","Stanislaus","2000","0%","","0","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2001","99%","","394,362","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2001","0%","","1,219","Concentration: (>10)"
"06","California","06099","Stanislaus","2001","1%","","2,038","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2002","99%","","404,385","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2002","1%","","3,225","Concentration: (>10)"
"06","California","06099","Stanislaus","2002","0%","","685","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2003","98%","","399,838","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2003","2%","","6,268","Concentration: (>10)"
"06","California","06099","Stanislaus","2003","1%","","2,803","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2004","100%","","416,580","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2004","0%","","75","Concentration: (>10)"
"06","California","06099","Stanislaus","2004","0%","","459","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2005","99%","","415,092","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2005","0%","","1,294","Concentration: (>10)"
"06","California","06099","Stanislaus","2005","0%","","1,121","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2006","89%","","364,803","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2006","11%","","44,110","Concentration: (>10)"
"06","California","06099","Stanislaus","2006","0%","","120","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2007","39%","","160,802","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2007","61%","","255,935","Concentration: (>10)"
"06","California","06099","Stanislaus","2007","0%","","135","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2008","100%","","415,661","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2008","0%","","1,025","Concentration: (>10)"
"06","California","06099","Stanislaus","2008","0%","","150","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2009","49%","","204,411","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2009","51%","","212,775","Concentration: (>10)"
"06","California","06099","Stanislaus","2009","0%","","80","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2010","49%","","203,911","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2010","51%","","212,536","Concentration: (>10)"
"06","California","06099","Stanislaus","2010","0%","","319","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2011","98%","","407,537","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2011","2%","","6,418","Concentration: (>10)"
"06","California","06099","Stanislaus","2011","1%","","3,150","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2012","76%","","318,581","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2012","24%","","98,273","Concentration: (>10)"
"06","California","06099","Stanislaus","2012","0%","","225","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2013","100%","","385,156","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2013","0%","","636","Concentration: (>10)"
"06","California","06099","Stanislaus","2013","0%","","369","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2014","100%","","385,476","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2014","0%","","436","Concentration: (>10)"
"06","California","06099","Stanislaus","2014","0%","","409","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2015","100%","","385,895","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2015","0%","","186","Concentration: (>10)"
"06","California","06099","Stanislaus","2015","0%","","30","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2016","47%","","188,411","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2016","53%","","209,372","Concentration: (>10)"
"06","California","06099","Stanislaus","2016","0%","","369","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2017","82%","","333,100","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2017","18%","","72,050","Concentration: (>10)"
"06","California","06099","Stanislaus","2017","0%","","0","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2018","88%","","359,202","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2018","12%","","47,754","Concentration: (>10)"
"06","California","06099","Stanislaus","2018","0%","","1,095","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2019","88%","","365,799","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2019","12%","","48,697","Concentration: (>10)"
"06","California","06099","Stanislaus","2019","0%","","1,065","Concentration: (not-detected)"
"06","California","06099","Stanislaus","2020","88%","","373,124","Concentration: (0-<=10)"
"06","California","06099","Stanislaus","2020","12%","","48,697","Concentration: (>10)"
"06","California","06099","Stanislaus","2020","0%","","399","Concentration: (not-detected)"
"06","California","06101","Sutter","1999","99%","","89,208","Concentration: (0-<=10)"
"06","California","06101","Sutter","1999","0%","","0","Concentration: (>10)"
"06","California","06101","Sutter","1999","1%","","720","Concentration: (not-detected)"
"06","California","06101","Sutter","2000","96%","","77,119","Concentration: (0-<=10)"
"06","California","06101","Sutter","2000","4%","","3,254","Concentration: (>10)"
"06","California","06101","Sutter","2000","0%","","65","Concentration: (not-detected)"
"06","California","06101","Sutter","2001","84%","","22,921","Concentration: (0-<=10)"
"06","California","06101","Sutter","2001","12%","","3,254","Concentration: (>10)"
"06","California","06101","Sutter","2001","4%","","1,070","Concentration: (not-detected)"
"06","California","06101","Sutter","2002","95%","","86,419","Concentration: (0-<=10)"
"06","California","06101","Sutter","2002","4%","","3,276","Concentration: (>10)"
"06","California","06101","Sutter","2002","1%","","975","Concentration: (not-detected)"
"06","California","06101","Sutter","2003","85%","","76,059","Concentration: (0-<=10)"
"06","California","06101","Sutter","2003","15%","","13,476","Concentration: (>10)"
"06","California","06101","Sutter","2003","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2004","26%","","22,955","Concentration: (0-<=10)"
"06","California","06101","Sutter","2004","4%","","3,254","Concentration: (>10)"
"06","California","06101","Sutter","2004","71%","","63,688","Concentration: (not-detected)"
"06","California","06101","Sutter","2005","26%","","22,955","Concentration: (0-<=10)"
"06","California","06101","Sutter","2005","0%","","0","Concentration: (>10)"
"06","California","06101","Sutter","2005","74%","","63,688","Concentration: (not-detected)"
"06","California","06101","Sutter","2006","96%","","86,293","Concentration: (0-<=10)"
"06","California","06101","Sutter","2006","0%","","0","Concentration: (>10)"
"06","California","06101","Sutter","2006","4%","","3,185","Concentration: (not-detected)"
"06","California","06101","Sutter","2007","26%","","22,955","Concentration: (0-<=10)"
"06","California","06101","Sutter","2007","0%","","0","Concentration: (>10)"
"06","California","06101","Sutter","2007","74%","","63,688","Concentration: (not-detected)"
"06","California","06101","Sutter","2008","100%","","86,293","Concentration: (0-<=10)"
"06","California","06101","Sutter","2008","0%","","0","Concentration: (>10)"
"06","California","06101","Sutter","2008","0%","","350","Concentration: (not-detected)"
"06","California","06101","Sutter","2009","100%","","86,293","Concentration: (0-<=10)"
"06","California","06101","Sutter","2009","0%","","0","Concentration: (>10)"
"06","California","06101","Sutter","2009","0%","","350","Concentration: (not-detected)"
"06","California","06101","Sutter","2010","99%","","75,697","Concentration: (0-<=10)"
"06","California","06101","Sutter","2010","1%","","396","Concentration: (>10)"
"06","California","06101","Sutter","2010","0%","","350","Concentration: (not-detected)"
"06","California","06101","Sutter","2011","16%","","12,359","Concentration: (0-<=10)"
"06","California","06101","Sutter","2011","0%","","246","Concentration: (>10)"
"06","California","06101","Sutter","2011","83%","","63,688","Concentration: (not-detected)"
"06","California","06101","Sutter","2012","100%","","75,697","Concentration: (0-<=10)"
"06","California","06101","Sutter","2012","0%","","246","Concentration: (>10)"
"06","California","06101","Sutter","2012","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2013","16%","","12,394","Concentration: (0-<=10)"
"06","California","06101","Sutter","2013","0%","","0","Concentration: (>10)"
"06","California","06101","Sutter","2013","84%","","65,372","Concentration: (not-detected)"
"06","California","06101","Sutter","2014","100%","","77,766","Concentration: (0-<=10)"
"06","California","06101","Sutter","2014","0%","","0","Concentration: (>10)"
"06","California","06101","Sutter","2014","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2015","100%","","77,416","Concentration: (0-<=10)"
"06","California","06101","Sutter","2015","0%","","0","Concentration: (>10)"
"06","California","06101","Sutter","2015","0%","","0","Concentration: (not-detected)"
"06","California","06101","Sutter","2016","16%","","12,344","Concentration: (0-<=10)"
"06","California","06101","Sutter","2016","0%","","50","Concentration: (>10)"
"06","California","06101","Sutter","2016","84%","","65,372","Concentration: (not-detected)"
"06","California","06101","Sutter","2017","100%","","85,077","Concentration: (0-<=10)"
"06","California","06101","Sutter","2017","0%","","0","Concentration: (>10)"
"06","California","06101","Sutter","2017","0%","","350","Concentration: (not-detected)"
"06","California","06101","Sutter","2018","11%","","8,971","Concentration: (0-<=10)"
"06","California","06101","Sutter","2018","0%","","0","Concentration: (>10)"
"06","California","06101","Sutter","2018","90%","","76,456","Concentration: (not-detected)"
"06","California","06101","Sutter","2019","14%","","11,875","Concentration: (0-<=10)"
"06","California","06101","Sutter","2019","0%","","0","Concentration: (>10)"
"06","California","06101","Sutter","2019","86%","","73,552","Concentration: (not-detected)"
"06","California","06101","Sutter","2020","14%","","11,869","Concentration: (0-<=10)"
"06","California","06101","Sutter","2020","0%","","50","Concentration: (>10)"
"06","California","06101","Sutter","2020","86%","","73,552","Concentration: (not-detected)"
"06","California","06103","Tehama","1999","93%","","16,461","Concentration: (0-<=10)"
"06","California","06103","Tehama","1999","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","1999","7%","","1,303","Concentration: (not-detected)"
"06","California","06103","Tehama","2000","93%","","16,051","Concentration: (0-<=10)"
"06","California","06103","Tehama","2000","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2000","7%","","1,229","Concentration: (not-detected)"
"06","California","06103","Tehama","2001","98%","","31,015","Concentration: (0-<=10)"
"06","California","06103","Tehama","2001","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2001","3%","","794","Concentration: (not-detected)"
"06","California","06103","Tehama","2002","97%","","28,078","Concentration: (0-<=10)"
"06","California","06103","Tehama","2002","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2002","3%","","930","Concentration: (not-detected)"
"06","California","06103","Tehama","2003","94%","","17,040","Concentration: (0-<=10)"
"06","California","06103","Tehama","2003","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2003","6%","","1,167","Concentration: (not-detected)"
"06","California","06103","Tehama","2004","96%","","28,493","Concentration: (0-<=10)"
"06","California","06103","Tehama","2004","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2004","4%","","1,100","Concentration: (not-detected)"
"06","California","06103","Tehama","2005","96%","","29,695","Concentration: (0-<=10)"
"06","California","06103","Tehama","2005","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2005","4%","","1,103","Concentration: (not-detected)"
"06","California","06103","Tehama","2006","93%","","17,187","Concentration: (0-<=10)"
"06","California","06103","Tehama","2006","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2006","7%","","1,241","Concentration: (not-detected)"
"06","California","06103","Tehama","2007","97%","","31,059","Concentration: (0-<=10)"
"06","California","06103","Tehama","2007","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2007","3%","","1,103","Concentration: (not-detected)"
"06","California","06103","Tehama","2008","96%","","17,348","Concentration: (0-<=10)"
"06","California","06103","Tehama","2008","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2008","4%","","675","Concentration: (not-detected)"
"06","California","06103","Tehama","2009","98%","","31,476","Concentration: (0-<=10)"
"06","California","06103","Tehama","2009","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2009","2%","","625","Concentration: (not-detected)"
"06","California","06103","Tehama","2010","97%","","29,213","Concentration: (0-<=10)"
"06","California","06103","Tehama","2010","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2010","3%","","925","Concentration: (not-detected)"
"06","California","06103","Tehama","2011","97%","","31,253","Concentration: (0-<=10)"
"06","California","06103","Tehama","2011","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2011","3%","","963","Concentration: (not-detected)"
"06","California","06103","Tehama","2012","97%","","31,428","Concentration: (0-<=10)"
"06","California","06103","Tehama","2012","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2012","3%","","833","Concentration: (not-detected)"
"06","California","06103","Tehama","2013","98%","","22,325","Concentration: (0-<=10)"
"06","California","06103","Tehama","2013","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2013","2%","","342","Concentration: (not-detected)"
"06","California","06103","Tehama","2014","99%","","22,470","Concentration: (0-<=10)"
"06","California","06103","Tehama","2014","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2014","2%","","342","Concentration: (not-detected)"
"06","California","06103","Tehama","2015","99%","","20,247","Concentration: (0-<=10)"
"06","California","06103","Tehama","2015","0%","","70","Concentration: (>10)"
"06","California","06103","Tehama","2015","1%","","160","Concentration: (not-detected)"
"06","California","06103","Tehama","2016","98%","","21,680","Concentration: (0-<=10)"
"06","California","06103","Tehama","2016","0%","","25","Concentration: (>10)"
"06","California","06103","Tehama","2016","2%","","500","Concentration: (not-detected)"
"06","California","06103","Tehama","2017","98%","","22,149","Concentration: (0-<=10)"
"06","California","06103","Tehama","2017","0%","","70","Concentration: (>10)"
"06","California","06103","Tehama","2017","2%","","345","Concentration: (not-detected)"
"06","California","06103","Tehama","2018","96%","","20,513","Concentration: (0-<=10)"
"06","California","06103","Tehama","2018","0%","","25","Concentration: (>10)"
"06","California","06103","Tehama","2018","4%","","842","Concentration: (not-detected)"
"06","California","06103","Tehama","2019","92%","","21,643","Concentration: (0-<=10)"
"06","California","06103","Tehama","2019","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2019","8%","","1,771","Concentration: (not-detected)"
"06","California","06103","Tehama","2020","97%","","22,411","Concentration: (0-<=10)"
"06","California","06103","Tehama","2020","0%","","0","Concentration: (>10)"
"06","California","06103","Tehama","2020","3%","","774","Concentration: (not-detected)"
"06","California","06105","Trinity","1999","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","1999","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","1999","100%","","2,222","Concentration: (not-detected)"
"06","California","06105","Trinity","2000","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2000","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2000","100%","","4,291","Concentration: (not-detected)"
"06","California","06105","Trinity","2001","1%","","25","Concentration: (0-<=10)"
"06","California","06105","Trinity","2001","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2001","99%","","2,440","Concentration: (not-detected)"
"06","California","06105","Trinity","2002","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2002","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2002","100%","","2,859","Concentration: (not-detected)"
"06","California","06105","Trinity","2003","39%","","450","Concentration: (0-<=10)"
"06","California","06105","Trinity","2003","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2003","61%","","715","Concentration: (not-detected)"
"06","California","06105","Trinity","2004","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2004","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2004","100%","","2,443","Concentration: (not-detected)"
"06","California","06105","Trinity","2005","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2005","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2005","100%","","1,110","Concentration: (not-detected)"
"06","California","06105","Trinity","2006","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2006","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2006","100%","","2,578","Concentration: (not-detected)"
"06","California","06105","Trinity","2007","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2007","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2007","100%","","483","Concentration: (not-detected)"
"06","California","06105","Trinity","2008","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2008","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2008","100%","","1,934","Concentration: (not-detected)"
"06","California","06105","Trinity","2009","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2009","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2009","100%","","831","Concentration: (not-detected)"
"06","California","06105","Trinity","2010","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2010","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2010","100%","","1,875","Concentration: (not-detected)"
"06","California","06105","Trinity","2011","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2011","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2011","100%","","1,819","Concentration: (not-detected)"
"06","California","06105","Trinity","2012","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2012","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2012","100%","","2,129","Concentration: (not-detected)"
"06","California","06105","Trinity","2013","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2013","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2013","100%","","40","Concentration: (not-detected)"
"06","California","06105","Trinity","2014","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2014","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2014","100%","","40","Concentration: (not-detected)"
"06","California","06105","Trinity","2015","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2015","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2015","0%","","0","Concentration: (not-detected)"
"06","California","06105","Trinity","2016","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2016","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2016","100%","","309","Concentration: (not-detected)"
"06","California","06105","Trinity","2017","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2017","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2017","100%","","249","Concentration: (not-detected)"
"06","California","06105","Trinity","2018","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2018","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2018","100%","","150","Concentration: (not-detected)"
"06","California","06105","Trinity","2019","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2019","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2019","100%","","218","Concentration: (not-detected)"
"06","California","06105","Trinity","2020","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2020","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2020","100%","","157","Concentration: (not-detected)"
"06","California","06107","Tulare","1999","82%","","281,926","Concentration: (0-<=10)"
"06","California","06107","Tulare","1999","18%","","61,426","Concentration: (>10)"
"06","California","06107","Tulare","1999","0%","","1,500","Concentration: (not-detected)"
"06","California","06107","Tulare","2000","98%","","339,979","Concentration: (0-<=10)"
"06","California","06107","Tulare","2000","1%","","2,110","Concentration: (>10)"
"06","California","06107","Tulare","2000","1%","","4,153","Concentration: (not-detected)"
"06","California","06107","Tulare","2001","99%","","342,907","Concentration: (0-<=10)"
"06","California","06107","Tulare","2001","0%","","1,012","Concentration: (>10)"
"06","California","06107","Tulare","2001","0%","","1,617","Concentration: (not-detected)"
"06","California","06107","Tulare","2002","97%","","347,532","Concentration: (0-<=10)"
"06","California","06107","Tulare","2002","2%","","7,151","Concentration: (>10)"
"06","California","06107","Tulare","2002","1%","","1,812","Concentration: (not-detected)"
"06","California","06107","Tulare","2003","97%","","343,628","Concentration: (0-<=10)"
"06","California","06107","Tulare","2003","3%","","9,664","Concentration: (>10)"
"06","California","06107","Tulare","2003","1%","","1,990","Concentration: (not-detected)"
"06","California","06107","Tulare","2004","96%","","344,058","Concentration: (0-<=10)"
"06","California","06107","Tulare","2004","3%","","11,336","Concentration: (>10)"
"06","California","06107","Tulare","2004","1%","","3,858","Concentration: (not-detected)"
"06","California","06107","Tulare","2005","96%","","340,825","Concentration: (0-<=10)"
"06","California","06107","Tulare","2005","4%","","12,761","Concentration: (>10)"
"06","California","06107","Tulare","2005","1%","","2,916","Concentration: (not-detected)"
"06","California","06107","Tulare","2006","97%","","346,695","Concentration: (0-<=10)"
"06","California","06107","Tulare","2006","2%","","8,071","Concentration: (>10)"
"06","California","06107","Tulare","2006","1%","","2,836","Concentration: (not-detected)"
"06","California","06107","Tulare","2007","95%","","341,132","Concentration: (0-<=10)"
"06","California","06107","Tulare","2007","4%","","14,161","Concentration: (>10)"
"06","California","06107","Tulare","2007","1%","","2,808","Concentration: (not-detected)"
"06","California","06107","Tulare","2008","59%","","213,897","Concentration: (0-<=10)"
"06","California","06107","Tulare","2008","40%","","142,930","Concentration: (>10)"
"06","California","06107","Tulare","2008","1%","","3,001","Concentration: (not-detected)"
"06","California","06107","Tulare","2009","96%","","345,230","Concentration: (0-<=10)"
"06","California","06107","Tulare","2009","4%","","13,011","Concentration: (>10)"
"06","California","06107","Tulare","2009","1%","","1,975","Concentration: (not-detected)"
"06","California","06107","Tulare","2010","96%","","350,282","Concentration: (0-<=10)"
"06","California","06107","Tulare","2010","3%","","10,532","Concentration: (>10)"
"06","California","06107","Tulare","2010","1%","","3,031","Concentration: (not-detected)"
"06","California","06107","Tulare","2011","97%","","351,742","Concentration: (0-<=10)"
"06","California","06107","Tulare","2011","2%","","8,549","Concentration: (>10)"
"06","California","06107","Tulare","2011","1%","","3,106","Concentration: (not-detected)"
"06","California","06107","Tulare","2012","95%","","333,173","Concentration: (0-<=10)"
"06","California","06107","Tulare","2012","4%","","15,451","Concentration: (>10)"
"06","California","06107","Tulare","2012","1%","","3,600","Concentration: (not-detected)"
"06","California","06107","Tulare","2013","96%","","313,051","Concentration: (0-<=10)"
"06","California","06107","Tulare","2013","4%","","12,569","Concentration: (>10)"
"06","California","06107","Tulare","2013","1%","","1,962","Concentration: (not-detected)"
"06","California","06107","Tulare","2014","96%","","315,469","Concentration: (0-<=10)"
"06","California","06107","Tulare","2014","3%","","9,773","Concentration: (>10)"
"06","California","06107","Tulare","2014","1%","","2,270","Concentration: (not-detected)"
"06","California","06107","Tulare","2015","97%","","315,321","Concentration: (0-<=10)"
"06","California","06107","Tulare","2015","3%","","9,534","Concentration: (>10)"
"06","California","06107","Tulare","2015","1%","","1,761","Concentration: (not-detected)"
"06","California","06107","Tulare","2016","96%","","320,033","Concentration: (0-<=10)"
"06","California","06107","Tulare","2016","4%","","12,838","Concentration: (>10)"
"06","California","06107","Tulare","2016","1%","","1,942","Concentration: (not-detected)"
"06","California","06107","Tulare","2017","97%","","325,622","Concentration: (0-<=10)"
"06","California","06107","Tulare","2017","3%","","9,534","Concentration: (>10)"
"06","California","06107","Tulare","2017","0%","","689","Concentration: (not-detected)"
"06","California","06107","Tulare","2018","97%","","333,739","Concentration: (0-<=10)"
"06","California","06107","Tulare","2018","2%","","7,486","Concentration: (>10)"
"06","California","06107","Tulare","2018","0%","","1,266","Concentration: (not-detected)"
"06","California","06107","Tulare","2019","98%","","332,932","Concentration: (0-<=10)"
"06","California","06107","Tulare","2019","2%","","7,007","Concentration: (>10)"
"06","California","06107","Tulare","2019","0%","","1,499","Concentration: (not-detected)"
"06","California","06107","Tulare","2020","98%","","338,720","Concentration: (0-<=10)"
